Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2004/8/20,81,92,77,0.89,,
2004/8/21,80,88,77,0.6,,
2004/8/22,80,88,77,0.21,,
2004/8/23,84,95,77,0,,
2004/8/24,87,96,80,0,,
2004/8/25,87,96,82,0,,
2004/8/26,83,88,81,0,,
2004/8/27,78,82,76,0.83,,
2004/8/28,82,89,78,0.19,,
2004/8/29,78,81,77,3.33,,
2004/8/30,82,88,78,1.02,,
2004/8/31,83,91,79,1.07,,
2004/9/1,85,95,79,0.06,,
2004/9/2,85,94,78,0,,
2004/9/3,86,94,79,0,,
2004/9/4,86,94,79,0,,
2004/9/5,87,96,80,0,,
2004/9/6,87,96,80,0,,
2004/9/7,87,95,81,0,,
2004/9/8,81,88,79,0.21,,
2004/9/9,75,80,72,0.01,,
2004/9/10,77,84,72,0.04,,
2004/9/11,79,84,75,0,,
2004/9/12,80,88,72,0,,
2004/9/13,81,90,74,0,,
2004/9/14,82,91,74,0,,
2004/9/15,82,91,74,0.02,,
2004/9/16,81,92,76,1.26,,
2004/9/17,83,92,76,0,,
2004/9/18,80,88,77,0.48,,
2004/9/19,81,90,75,0,,
2004/9/20,83,92,76,0,,
2004/9/21,82,93,74,1.94,,
2004/9/22,79,87,72,1.2,,
2004/9/23,80,89,71,0,,
2004/9/24,81,91,72,0,,
2004/9/25,82,92,75,0,,
2004/9/26,81,91,72,0,,
2004/9/27,80,91,72,0,,
2004/9/28,82,92,75,0,,
2004/9/29,84,94,76,0,,
2004/9/30,85,92,79,0,,
2004/10/1,82,94,76,0.32,,
2004/10/2,73,80,67,0,,
2004/10/3,71,81,64,0,,
2004/10/4,72,84,62,0,,
2004/10/5,73,86,63,0,,
2004/10/6,75,87,66,0,,
2004/10/7,76,86,68,0,,
2004/10/8,76,86,68,0,,
2004/10/9,74,87,64,0,,
2004/10/10,75,87,66,0,,
2004/10/11,76,89,69,0,,
2004/10/12,76,88,66,0,,
2004/10/13,76,87,68,0,,
2004/10/14,76,86,69,0,,
2004/10/15,76,85,69,0,,
2004/10/16,76,87,67,0,,
2004/10/17,76,88,68,0,,
2004/10/18,78,88,67,0,,
2004/10/19,75,83,68,0,,
2004/10/20,74,84,67,0,,
2004/10/21,75,85,67,0,,
2004/10/22,75,86,67,0,,
2004/10/23,75,84,69,0,,
2004/10/24,74,86,66,0,,
2004/10/25,77,88,68,0,,
2004/10/26,78,84,73,0,,
2004/10/27,73,81,67,0,,
2004/10/28,72,84,65,0,,
2004/10/29,74,85,66,0,,
2004/10/30,74,85,65,0,,
2004/10/31,74,85,68,0,,
2004/11/1,75,84,68,0,,
2004/11/2,73,84,65,0,,
2004/11/3,74,83,67,0,,
2004/11/4,74,83,66,0,,
2004/11/5,72,79,67,0,,
2004/11/6,73,82,68,0,,
2004/11/7,73,83,67,0,,
2004/11/8,76,83,70,0,,
2004/11/9,74,81,67,0.01,,
2004/11/10,78,87,72,0,,
2004/11/11,80,89,74,0,,
2004/11/12,79,86,74,0,,
2004/11/13,76,83,71,0,,
2004/11/14,76,87,70,0,,
2004/11/15,66,76,63,0,,
2004/11/16,62,68,56,0.21,,
2004/11/17,64,74,57,0.03,,
2004/11/18,63,76,55,0,,
2004/11/19,63,78,54,0,,
2004/11/20,64,78,53,0,,
2004/11/21,65,79,56,0,,
2004/11/22,66,80,56,0,,
2004/11/23,68,78,58,0,,
2004/11/24,71,79,67,0,,
2004/11/25,74,82,68,0,,
2004/11/26,65,74,60,0,,
2004/11/27,61,71,55,0,,
2004/11/28,65,78,56,0,,
2004/11/29,68,81,58,0,,
2004/11/30,68,80,59,0,,
2004/12/1,68,81,59,0,,
2004/12/2,69,82,59,0,,
2004/12/3,71,81,64,0,,
2004/12/4,68,74,64,0,,
2004/12/5,62,73,54,0,,
2004/12/6,61,74,52,0,,
2004/12/7,63,71,57,0,,
2004/12/8,60,72,51,0,,
2004/12/9,60,74,49,0,,
2004/12/10,61,76,50,0,,
2004/12/11,62,76,53,0,,
2004/12/12,64,75,56,0,,
2004/12/13,61,77,52,0,,
2004/12/14,63,76,53,0,,
2004/12/15,68,80,62,0,,
2004/12/16,66,78,57,0,,
2004/12/17,65,77,58,0,,
2004/12/18,67,79,59,0,,
2004/12/19,68,79,61,0,,
2004/12/20,66,77,60,0,,
2004/12/21,68,74,61,0,,
2004/12/22,68,76,64,0,,
2004/12/23,65,74,60,0,,
2004/12/24,56,61,54,0,,
2004/12/25,58,66,54,0,,
2004/12/26,62,73,56,0,,
2004/12/27,56,63,53,0,,
2004/12/28,48,53,44,0.02,,
2004/12/29,48,57,39,0,,
2004/12/30,49,53,44,0,,
2004/12/31,44,51,40,0.03,,
2005/1/1,44,53,36,0,,
2005/1/2,48,54,45,0,,
2005/1/3,53,58,45,0,,
2005/1/4,56,62,53,0,,
2005/1/5,57,62,54,0,,
2005/1/6,59,72,54,0,,
2005/1/7,62,73,53,0,,
2005/1/8,61,71,53,0,,
2005/1/9,55,63,48,0,,
2005/1/10,54,65,47,0,,
2005/1/11,56,64,51,0,,
2005/1/12,53,57,51,0,,
2005/1/13,45,51,44,0.25,,
2005/1/14,47,58,41,0,,
2005/1/15,49,61,41,0,,
2005/1/16,53,64,45,0,,
2005/1/17,54,66,45,0,,
2005/1/18,61,71,54,0,,
2005/1/19,60,65,55,0,,
2005/1/20,56,59,54,0,,
2005/1/21,59,69,50,0,,
2005/1/22,64,72,59,0,,
2005/1/23,65,76,56,0,,
2005/1/24,66,73,62,0,,
2005/1/25,67,73,64,0,,
2005/1/26,68,73,65,0,,
2005/1/27,65,73,63,0,,
2005/1/28,54,64,53,0.03,,
2005/1/29,56,59,54,0.02,,
2005/1/30,54,59,52,0.03,,
2005/1/31,51,53,50,0,,
2005/2/1,49,51,47,0,,
2005/2/2,47,48,45,0.04,,
2005/2/3,48,50,46,0.04,,
2005/2/4,55,60,50,0,,
2005/2/5,64,69,59,0,,
2005/2/6,67,77,63,0,,
2005/2/7,70,80,65,0,,
2005/2/8,67,75,61,0,,
2005/2/9,70,76,66,0,,
2005/2/10,60,71,54,0,,
2005/2/11,56,62,51,0,,
2005/2/12,59,67,55,0,,
2005/2/13,62,73,54,0,,
2005/2/14,65,69,62,0.03,,
2005/2/15,70,79,66,0,,
2005/2/16,74,81,70,0,,
2005/2/17,57,74,55,0.1,,
2005/2/18,50,55,48,0.11,,
2005/2/19,49,54,47,0,,
2005/2/20,47,50,44,0,,
2005/2/21,45,48,43,0,,
2005/2/22,45,48,43,0.1,,
2005/2/23,52,55,48,0.01,,
2005/2/24,61,67,55,0.02,,
2005/2/25,66,74,61,0.05,,
2005/2/26,60,66,56,0.33,,
2005/2/27,53,56,51,0.22,,
2005/2/28,53,60,48,0.32,,
2005/3/1,51,56,50,0.15,,
2005/3/2,51,52,50,0.23,,
2005/3/3,54,61,50,0.08,,
2005/3/4,52,59,48,0.01,,
2005/3/5,53,66,45,0,,
2005/3/6,56,70,44,0,,
2005/3/7,60,73,49,0,,
2005/3/8,64,76,54,0,,
2005/3/9,68,73,63,0,,
2005/3/10,70,75,65,0,,
2005/3/11,71,74,69,0.02,,
2005/3/12,60,72,47,1.8,,
2005/3/13,46,48,43,0.02,,
2005/3/14,51,56,48,0,,
2005/3/15,54,60,50,0,,
2005/3/16,63,71,57,0,,
2005/3/17,70,78,63,0.07,,
2005/3/18,71,77,64,0,,
2005/3/19,68,75,63,0,,
2005/3/20,68,80,58,0,,
2005/3/21,69,74,65,0,,
2005/3/22,72,81,65,0.55,,
2005/3/23,64,72,59,0.76,,
2005/3/24,63,71,58,0,,
2005/3/25,65,71,59,0,,
2005/3/26,65,71,61,0.06,,
2005/3/27,70,75,67,0,,
2005/3/28,74,83,70,0,,
2005/3/29,75,81,71,0.02,,
2005/3/30,67,74,63,0.36,,
2005/3/31,64,66,63,0.64,,
2005/4/1,64,67,63,0.28,,
2005/4/2,68,79,62,0.02,,
2005/4/3,71,82,62,0,,
2005/4/4,72,83,63,0,,
2005/4/5,70,75,65,0,,
2005/4/6,69,77,65,0.09,,
2005/4/7,74,83,67,0,,
2005/4/8,77,83,72,0,,
2005/4/9,78,82,75,0,,
2005/4/10,71,77,67,0.04,,
2005/4/11,72,78,66,0.15,,
2005/4/12,63,76,56,0.14,,
2005/4/13,60,65,55,0.35,,
2005/4/14,68,79,61,0,,
2005/4/15,73,83,64,0,,
2005/4/16,69,75,65,0.53,,
2005/4/17,68,74,64,0.51,,
2005/4/18,73,81,68,0,,
2005/4/19,76,86,68,0,,
2005/4/20,77,88,70,0,,
2005/4/21,78,84,74,0,,
2005/4/22,78,84,74,0,,
2005/4/23,78,84,74,0.03,,
2005/4/24,78,84,74,0,,
2005/4/25,73,79,70,3.76,,
2005/4/26,73,78,70,0.52,,
2005/4/27,71,74,70,1.64,,
2005/4/28,75,84,70,0.17,,
2005/4/29,79,89,74,0,,
2005/4/30,81,86,78,0,,
2005/5/1,82,88,78,0,,
2005/5/2,79,86,71,0.96,,
2005/5/3,83,89,79,0,,
2005/5/4,81,87,78,0,,
2005/5/5,83,90,78,0,,
2005/5/6,76,86,69,1.7,,
2005/5/7,76,82,71,0,,
2005/5/8,76,81,74,1.7,,
2005/5/9,74,77,70,3.52,,
2005/5/10,77,83,73,0.22,,
2005/5/11,78,82,75,0.02,,
2005/5/12,82,89,77,0,,
2005/5/13,85,93,80,0,,
2005/5/14,85,92,80,0,,
2005/5/15,84,89,81,0.01,,
2005/5/16,85,91,80,0.01,,
2005/5/17,84,92,81,0.15,,
2005/5/18,84,94,76,1.33,,
2005/5/19,78,82,76,2.2,,
2005/5/20,80,86,77,0.1,,
2005/5/21,83,93,77,0.06,,
2005/5/22,85,94,78,0,,
2005/5/23,85,91,80,0.01,,
2005/5/24,83,92,73,1.15,,
2005/5/25,82,90,76,0.99,,
2005/5/26,79,87,77,0.62,,
2005/5/27,79,85,77,0.74,,
2005/5/28,83,91,76,0,,
2005/5/29,80,86,77,0.04,,
2005/5/30,82,90,77,0,,
2005/5/31,83,90,78,0,,
2005/6/1,85,93,79,0,,
2005/6/2,84,93,77,0.86,,
2005/6/3,82,92,77,0.85,,
2005/6/4,80,90,77,1.15,,
2005/6/5,78,84,75,4.33,,
2005/6/6,82,90,75,0,,
2005/6/7,79,85,73,0.06,,
2005/6/8,82,92,75,0,,
2005/6/9,83,92,76,0,,
2005/6/10,85,94,78,0.02,,
2005/6/11,87,98,82,1.2,,
2005/6/12,82,87,78,0.73,,
2005/6/13,83,92,76,0.01,,
2005/6/14,85,95,79,0.22,,
2005/6/15,80,85,78,0.41,,
2005/6/16,80,85,78,2.15,,
2005/6/17,80,85,77,1.12,,
2005/6/18,84,92,79,0.01,,
2005/6/19,87,94,82,0,,
2005/6/20,83,88,77,1.54,,
2005/6/21,79,86,75,3.63,,
2005/6/22,78,82,76,0.96,,
2005/6/23,79,81,78,0.61,,
2005/6/24,80,83,77,0.18,,
2005/6/25,84,94,79,0.41,,
2005/6/26,85,91,80,0.01,,
2005/6/27,83,88,78,1.02,,
2005/6/28,82,87,78,0.52,,
2005/6/29,85,94,78,0,,
2005/6/30,79,86,77,0.89,,
2005/7/1,80,85,76,0.22,,
2005/7/2,81,90,77,0.02,,
2005/7/3,85,95,77,0,,
2005/7/4,86,93,81,0,,
2005/7/5,87,96,80,0,,
2005/7/6,89,98,82,0,,
2005/7/7,85,94,81,0.01,,
2005/7/8,81,85,76,0.3,,
2005/7/9,83,90,77,0,,
2005/7/10,85,92,81,0,,
2005/7/11,85,92,80,0,,
2005/7/12,86,93,80,0,,
2005/7/13,88,96,81,0,,
2005/7/14,88,96,82,0,,
2005/7/15,88,96,81,0,,
2005/7/16,89,96,80,0,,
2005/7/17,89,99,81,0,,
2005/7/18,93,102,83,0,,
2005/7/19,94,102,87,0,,
2005/7/20,92,101,87,0,,
2005/7/21,87,99,77,0.62,,
2005/7/22,82,87,78,0,,
2005/7/23,81,87,76,0.53,,
2005/7/24,85,94,77,0,,
2005/7/25,87,95,78,0,,
2005/7/26,88,96,81,0,,
2005/7/27,87,95,82,0,,
2005/7/28,87,98,78,0,,
2005/7/29,86,91,79,0.87,,
2005/7/30,80,84,78,1.73,,
2005/7/31,79,82,78,0.89,,
2005/8/1,85,94,77,0,,
2005/8/2,86,96,80,0,,
2005/8/3,88,97,81,0,,
2005/8/4,88,96,82,0.33,,
2005/8/5,86,97,75,3.72,,
2005/8/6,89,98,83,0,,
2005/8/7,85,95,76,2.23,,
2005/8/8,87,95,80,0,,
2005/8/9,84,92,79,0.5,,
2005/8/10,83,90,78,0.41,,
2005/8/11,83,90,78,0.15,,
2005/8/12,87,98,78,0,,
2005/8/13,86,94,79,0.09,,
2005/8/14,84,91,78,0.02,,
2005/8/15,81,88,77,2.01,,
2005/8/16,81,89,77,0.07,,
2005/8/17,81,87,76,0.41,,
2005/8/18,82,90,76,0.06,,
2005/8/19,78,82,77,1.05,,
2005/8/20,80,86,76,0.35,,
2005/8/21,81,87,77,1.4,,
2005/8/22,78,87,76,0.41,,
2005/8/23,83,90,77,0,,
2005/8/24,81,88,76,0.76,,
2005/8/25,80,87,74,0.51,,
2005/8/26,81,87,75,0,,
2005/8/27,82,91,78,0.11,,
2005/8/28,84,92,77,0,,
2005/8/29,84,90,78,0.02,,
2005/8/30,86,95,77,0,,
2005/8/31,88,97,79,0,,
2005/9/1,87,93,81,0,,
2005/9/2,84,91,81,0,,
2005/9/3,81,83,80,0,,
2005/9/4,78,83,75,3.13,,
2005/9/5,82,92,75,0,,
2005/9/6,84,93,77,0,,
2005/9/7,84,93,78,0,,
2005/9/8,85,92,78,0,,
2005/9/9,82,88,79,0.04,,
2005/9/10,83,92,77,0.09,,
2005/9/11,85,94,77,0,,
2005/9/12,85,95,79,0,,
2005/9/13,84,92,80,0.07,,
2005/9/14,86,95,78,0,,
2005/9/15,87,95,81,0,,
2005/9/16,88,96,81,0,,
2005/9/17,85,95,79,0.2,,
2005/9/18,82,89,79,0.03,,
2005/9/19,82,90,79,0.02,,
2005/9/20,84,94,78,0,,
2005/9/21,86,96,78,0,,
2005/9/22,87,94,81,0,,
2005/9/23,82,89,78,0,,
2005/9/24,80,88,76,0.21,,
2005/9/25,80,87,75,0.15,,
2005/9/26,80,83,79,0.01,,
2005/9/27,80,86,78,0.02,,
2005/9/28,82,89,76,0,,
2005/9/29,84,91,78,0,,
2005/9/30,83,92,77,1.09,,
2005/10/1,85,95,78,0,,
2005/10/2,88,97,81,0,,
2005/10/3,84,91,79,0,,
2005/10/4,79,89,73,0,,
2005/10/5,78,88,70,0,,
2005/10/6,82,91,74,0,,
2005/10/7,82,89,77,0,,
2005/10/8,80,88,74,0,,
2005/10/9,79,87,74,0,,
2005/10/10,80,90,71,0,,
2005/10/11,81,92,73,0,,
2005/10/12,83,92,76,0,,
2005/10/13,83,90,78,0,,
2005/10/14,83,92,76,0,,
2005/10/15,80,87,74,0,,
2005/10/16,77,85,70,0,,
2005/10/17,79,88,71,0,,
2005/10/18,80,88,76,0,,
2005/10/19,79,87,75,0,,
2005/10/20,78,89,71,0,,
2005/10/21,79,89,70,0,,
2005/10/22,74,84,68,0,,
2005/10/23,71,79,64,0,,
2005/10/24,71,81,64,0,,
2005/10/25,72,80,66,0,,
2005/10/26,76,86,66,0,,
2005/10/27,77,88,70,0,,
2005/10/28,81,92,72,0,,
2005/10/29,72,82,68,0,,
2005/10/30,68,75,65,0,,
2005/10/31,69,78,63,0,,
2005/11/1,71,75,67,0,,
2005/11/2,76,84,70,0,,
2005/11/3,78,89,72,0,,
2005/11/4,79,89,69,0,,
2005/11/5,80,88,75,0,,
2005/11/6,81,90,76,0,,
2005/11/7,81,89,75,0,,
2005/11/8,81,87,77,0,,
2005/11/9,81,88,77,0,,
2005/11/10,80,88,74,0,,
2005/11/11,81,90,77,0,,
2005/11/12,78,84,75,0,,
2005/11/13,78,87,73,0,,
2005/11/14,75,80,73,0.1,,
2005/11/15,69,76,66,0,,
2005/11/16,67,76,62,0,,
2005/11/17,67,76,60,0,,
2005/11/18,65,74,61,0,,
2005/11/19,63,71,58,0,,
2005/11/20,62,72,54,0,,
2005/11/21,63,72,57,0,,
2005/11/22,63,74,55,0,,
2005/11/23,64,75,57,0,,
2005/11/24,65,76,60,0,,
2005/11/25,65,78,57,0,,
2005/11/26,67,81,57,0,,
2005/11/27,69,82,58,0,,
2005/11/28,73,86,66,0,,
2005/11/29,71,77,66,0,,
2005/11/30,67,75,63,0,,
2005/12/1,70,81,63,0,,
2005/12/2,70,80,62,0,,
2005/12/3,70,78,64,0,,
2005/12/4,62,72,58,0,,
2005/12/5,54,59,51,0,,
2005/12/6,46,51,44,0,,
2005/12/7,53,62,45,0,,
2005/12/8,58,68,51,0,,
2005/12/9,62,75,52,0,,
2005/12/10,67,78,61,0,,
2005/12/11,63,69,60,0,,
2005/12/12,58,64,54,0,,
2005/12/13,57,65,50,0,,
2005/12/14,56,64,52,0,,
2005/12/15,54,63,47,0,,
2005/12/16,56,67,46,0,,
2005/12/17,59,68,53,0,,
2005/12/18,54,64,48,0,,
2005/12/19,53,67,45,0,,
2005/12/20,56,70,46,0,,
2005/12/21,58,65,54,0,,
2005/12/22,53,63,46,0,,
2005/12/23,53,68,43,0,,
2005/12/24,59,72,49,0,,
2005/12/25,64,71,60,0,,
2005/12/26,65,74,58,0,,
2005/12/27,60,67,56,0.01,,
2005/12/28,56,58,55,0.06,,
2005/12/29,61,70,55,0,,
2005/12/30,62,67,58,0,,
2005/12/31,67,79,62,0,,
2006/1/1,67,76,62,0,,
2006/1/2,65,76,57,0,,
2006/1/3,66,72,61,0,,
2006/1/4,68,73,64,0,,
2006/1/5,56,69,51,0.07,,
2006/1/6,47,51,45,0,,
2006/1/7,47,56,41,0,,
2006/1/8,48,50,46,0,,
2006/1/9,52,62,45,0,,
2006/1/10,57,63,53,0,,
2006/1/11,60,72,49,0,,
2006/1/12,67,77,60,0,,
2006/1/13,68,81,60,0,,
2006/1/14,68,76,63,0,,
2006/1/15,65,78,58,0,,
2006/1/16,67,78,60,0,,
2006/1/17,70,76,64,0,,
2006/1/18,72,78,68,0,,
2006/1/19,72,75,70,0,,
2006/1/20,54,72,50,0.07,,
2006/1/21,49,53,47,0.17,,
2006/1/22,50,51,49,0,,
2006/1/23,52,59,47,0,,
2006/1/24,53,62,48,0,,
2006/1/25,57,68,51,0,,
2006/1/26,56,66,49,0,,
2006/1/27,58,68,48,0,,
2006/1/28,59,63,54,0.06,,
2006/1/29,65,76,58,0,,
2006/1/30,67,80,60,0,,
2006/1/31,72,83,64,0,,
2006/2/1,70,79,63,0,,
2006/2/2,68,76,61,0,,
2006/2/3,67,81,60,0,,
2006/2/4,60,66,56,0,,
2006/2/5,62,68,57,0,,
2006/2/6,66,78,58,0,,
2006/2/7,67,78,60,0,,
2006/2/8,67,77,59,0,,
2006/2/9,63,71,60,0,,
2006/2/10,60,71,54,0,,
2006/2/11,65,78,55,0,,
2006/2/12,68,77,61,0,,
2006/2/13,65,69,61,0,,
2006/2/14,69,76,62,0,,
2006/2/15,72,82,68,0,,
2006/2/16,67,76,62,0,,
2006/2/17,58,62,56,0,,
2006/2/18,49,56,48,1.3,,
2006/2/19,51,58,48,0.37,,
2006/2/20,56,62,52,0,,
2006/2/21,65,80,58,0,,
2006/2/22,70,82,65,0,,
2006/2/23,62,66,59,0,,
2006/2/24,63,69,58,0,,
2006/2/25,62,66,58,0.05,,
2006/2/26,65,76,57,0.03,,
2006/2/27,60,70,59,1.17,,
2006/2/28,52,59,45,0.98,,
2006/3/1,48,55,44,0.03,,
2006/3/2,53,64,47,0,,
2006/3/3,56,73,44,0,,
2006/3/4,57,62,51,0,,
2006/3/5,61,63,58,0.04,,
2006/3/6,65,76,61,0.37,,
2006/3/7,69,75,64,0,,
2006/3/8,71,78,67,0,,
2006/3/9,72,83,66,0,,
2006/3/10,72,83,64,0,,
2006/3/11,72,77,67,0,,
2006/3/12,67,77,60,0.07,,
2006/3/13,48,60,44,0.18,,
2006/3/14,49,55,44,0,,
2006/3/15,56,60,53,0,,
2006/3/16,62,71,57,0,,
2006/3/17,70,78,64,0,,
2006/3/18,75,84,70,0,,
2006/3/19,72,76,68,0,,
2006/3/20,65,71,64,0.12,,
2006/3/21,68,72,64,0,,
2006/3/22,71,74,70,0.35,,
2006/3/23,67,73,64,1.04,,
2006/3/24,62,64,60,0.3,,
2006/3/25,62,66,60,0.26,,
2006/3/26,63,66,62,0.74,,
2006/3/27,62,63,61,0.17,,
2006/3/28,66,81,57,0,,
2006/3/29,69,81,59,0,,
2006/3/30,72,79,66,0,,
2006/3/31,72,75,68,0.11,,
2006/4/1,75,82,70,0,,
2006/4/2,75,81,72,0,,
2006/4/3,77,85,72,0,,
2006/4/4,78,86,74,0,,
2006/4/5,79,88,74,0,,
2006/4/6,76,82,72,0.23,,
2006/4/7,68,73,65,0.22,,
2006/4/8,71,76,66,0,,
2006/4/9,75,79,70,0.04,,
2006/4/10,82,91,74,0,,
2006/4/11,82,89,76,0,,
2006/4/12,83,88,80,0,,
2006/4/13,63,83,61,0.57,,
2006/4/14,57,61,55,0,,
2006/4/15,56,59,54,0,,
2006/4/16,64,75,52,0,,
2006/4/17,69,80,58,0,,
2006/4/18,74,83,67,0,,
2006/4/19,77,86,71,0,,
2006/4/20,79,89,70,0,,
2006/4/21,77,86,73,0,,
2006/4/22,80,87,74,0,,
2006/4/23,80,88,76,0.43,,
2006/4/24,81,89,76,0.04,,
2006/4/25,78,82,76,0.04,,
2006/4/26,80,89,74,2.46,,
2006/4/27,78,85,74,0.02,,
2006/4/28,73,80,69,2.65,,
2006/4/29,73,80,68,0,,
2006/4/30,78,87,70,0,,
2006/5/1,82,90,76,0,,
2006/5/2,77,88,75,0.48,,
2006/5/3,71,75,69,1.37,,
2006/5/4,76,83,68,0,,
2006/5/5,79,84,75,2.6,,
2006/5/6,82,91,77,0,,
2006/5/7,81,92,73,1.39,,
2006/5/8,83,93,78,0,,
2006/5/9,85,93,78,0,,
2006/5/10,83,93,75,2.13,,
2006/5/11,83,92,76,0,,
2006/5/12,83,91,75,0,,
2006/5/13,76,84,69,0,,
2006/5/14,74,84,64,0,,
2006/5/15,77,88,67,0,,
2006/5/16,75,80,71,0,,
2006/5/17,72,75,67,0.25,,
2006/5/18,76,85,69,0.03,,
2006/5/19,78,88,67,0,,
2006/5/20,78,83,72,0,,
2006/5/21,72,78,69,1.61,,
2006/5/22,76,80,74,4.23,,
2006/5/23,76,82,73,1.36,,
2006/5/24,78,86,74,0.23,,
2006/5/25,82,91,77,0.02,,
2006/5/26,81,89,79,0.23,,
2006/5/27,76,80,75,3.74,,
2006/5/28,75,81,71,2.1,,
2006/5/29,69,72,67,2.49,,
2006/5/30,69,73,67,0.37,,
2006/5/31,77,89,71,0.51,,
2006/6/1,79,86,76,0.26,,
2006/6/2,78,83,76,0.52,,
2006/6/3,81,86,78,0.77,,
2006/6/4,81,87,79,0.14,,
2006/6/5,83,91,79,0.44,,
2006/6/6,83,89,76,0.27,,
2006/6/7,83,89,81,0,,
2006/6/8,81,84,77,0.62,,
2006/6/9,77,78,76,2.76,,
2006/6/10,77,84,70,0.11,,
2006/6/11,79,88,72,0,,
2006/6/12,75,80,72,0.12,,
2006/6/13,79,90,74,1.01,,
2006/6/14,79,87,75,1.83,,
2006/6/15,78,86,75,0.5,,
2006/6/16,83,90,79,0.03,,
2006/6/17,84,91,79,0,,
2006/6/18,84,90,79,0,,
2006/6/19,80,88,78,0.1,,
2006/6/20,81,91,76,0.48,,
2006/6/21,84,94,76,0,,
2006/6/22,85,92,78,0.07,,
2006/6/23,86,94,79,0.04,,
2006/6/24,88,97,81,0,,
2006/6/25,89,97,82,0,,
2006/6/26,89,97,82,0,,
2006/6/27,89,97,80,0,,
2006/6/28,82,90,80,0.23,,
2006/6/29,83,90,77,0.79,,
2006/6/30,83,90,80,0.26,,
2006/7/1,87,95,80,0,,
2006/7/2,86,92,80,0,,
2006/7/3,87,95,80,0,,
2006/7/4,85,92,80,0.65,,
2006/7/5,87,95,81,0.01,,
2006/7/6,87,95,82,1.33,,
2006/7/7,85,94,83,0.01,,
2006/7/8,87,94,82,0,,
2006/7/9,87,94,84,0.03,,
2006/7/10,87,92,84,0.02,,
2006/7/11,87,93,84,0.15,,
2006/7/12,88,96,82,0,,
2006/7/13,89,99,83,0.01,,
2006/7/14,90,99,83,0,,
2006/7/15,84,94,78,3.13,,
2006/7/16,80,83,79,0.81,,
2006/7/17,82,87,78,1.43,,
2006/7/18,86,92,82,0.1,,
2006/7/19,86,94,80,0.06,,
2006/7/20,88,96,81,0,,
2006/7/21,89,96,81,0,,
2006/7/22,88,94,80,0,,
2006/7/23,89,96,81,0,,
2006/7/24,90,99,82,0,,
2006/7/25,92,99,85,0,,
2006/7/26,83,93,78,0.38,,
2006/7/27,78,81,74,1.48,,
2006/7/28,80,86,77,0.21,,
2006/7/29,79,86,77,0.09,,
2006/7/30,80,90,76,0.5,,
2006/7/31,85,93,77,0,,
2006/8/1,87,98,77,0,,
2006/8/2,85,92,80,0,,
2006/8/3,78,82,76,2.31,,
2006/8/4,80,84,76,1.78,,
2006/8/5,81,88,78,0,,
2006/8/6,81,89,78,0.03,,
2006/8/7,84,94,79,0,,
2006/8/8,85,95,79,0.61,,
2006/8/9,85,96,76,0.1,,
2006/8/10,87,96,81,0.01,,
2006/8/11,84,89,81,0,,
2006/8/12,84,94,78,0.11,,
2006/8/13,87,98,77,0,,
2006/8/14,87,93,83,0,,
2006/8/15,86,93,78,0,,
2006/8/16,88,97,79,0,,
2006/8/17,89,97,82,0,,
2006/8/18,87,99,81,0.28,,
2006/8/19,84,94,78,0.18,,
2006/8/20,88,96,81,0,,
2006/8/21,86,95,78,0,,
2006/8/22,86,94,80,0,,
2006/8/23,85,95,79,0.38,,
2006/8/24,87,95,80,0,,
2006/8/25,83,87,78,1.36,,
2006/8/26,82,85,80,0.26,,
2006/8/27,84,93,78,0,,
2006/8/28,83,94,76,1.38,,
2006/8/29,84,94,77,0,,
2006/8/30,87,94,79,0,,
2006/8/31,88,96,80,0,,
2006/9/1,88,97,81,0,,
2006/9/2,89,97,82,0,,
2006/9/3,88,94,83,0.07,,
2006/9/4,86,92,81,0,,
2006/9/5,85,93,81,0.28,,
2006/9/6,83,92,78,0.09,,
2006/9/7,81,89,78,1.74,,
2006/9/8,81,89,79,0.13,,
2006/9/9,78,82,74,1.94,,
2006/9/10,73,79,67,0.02,,
2006/9/11,76,85,69,0,,
2006/9/12,70,75,68,0.04,,
2006/9/13,71,73,68,1.19,,
2006/9/14,74,78,71,0.78,,
2006/9/15,79,89,72,0,,
2006/9/16,79,87,74,0,,
2006/9/17,79,88,71,0,,
2006/9/18,79,90,68,0,,
2006/9/19,79,88,72,0,,
2006/9/20,78,88,72,0,,
2006/9/21,80,90,70,0,,
2006/9/22,81,90,71,0,,
2006/9/23,82,93,74,0,,
2006/9/24,82,88,76,0,,
2006/9/25,83,93,78,0,,
2006/9/26,83,92,74,0,,
2006/9/27,82,92,74,0,,
2006/9/28,82,90,74,0,,
2006/9/29,83,93,75,0,,
2006/9/30,85,91,80,0,,
2006/10/1,82,87,79,0.01,,
2006/10/2,81,88,76,0,,
2006/10/3,81,90,75,0,,
2006/10/4,81,90,74,0,,
2006/10/5,80,90,74,0,,
2006/10/6,80,90,71,0,,
2006/10/7,81,88,77,0,,
2006/10/8,80,87,75,0,,
2006/10/9,76,80,73,0.13,,
2006/10/10,78,87,71,0,,
2006/10/11,81,91,75,0,,
2006/10/12,79,89,75,0,,
2006/10/13,81,89,76,0,,
2006/10/14,81,89,77,1.11,,
